Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34475,28.0,10,1,1,0,293.0,1,0,0,20,0,230,1,329,3,0,0
34476,44.0,1,1,3,0,3373.0,1,0,0,20,0,48,2,342,1,0,0
34477,44.0,1,1,0,0,135.0,1,0,0,20,0,255,1,-1,0,3,0
34478,29.0,1,2,1,0,482.0,0,0,0,20,0,168,2,-1,0,3,0
34479,43.0,6,1,1,0,5564.0,0,0,0,20,0,45,5,154,2,0,0
34480,64.0,5,1,1,0,571.0,1,0,0,20,0,1422,2,-1,0,3,1
34481,42.0,9,1,1,0,334.0,1,0,0,20,0,18,5,335,9,1,0
34482,38.0,4,2,2,0,1637.0,1,0,0,20,0,150,2,-1,0,3,0
34483,46.0,0,1,1,0,0.0,1,1,0,20,0,239,2,259,2,0,0
34484,38.0,1,1,1,0,1205.0,1,0,0,20,0,45,4,153,1,0,0
34485,51.0,2,1,2,0,83.0,0,0,0,20,0,267,2,-1,0,3,1
34486,34.0,1,2,1,0,375.0,1,0,0,20,0,55,1,-1,0,3,0
34487,33.0,1,1,1,0,328.0,1,0,0,20,0,72,1,264,9,0,0
34488,45.0,0,1,3,0,13562.0,1,0,1,20,0,16,12,-1,0,3,0
34489,49.0,9,1,2,0,2611.0,0,0,0,20,0,194,2,-1,0,3,1
34490,40.0,1,1,0,0,481.0,1,0,0,20,0,228,3,347,1,0,0
34491,30.0,9,2,1,0,8826.0,1,0,0,20,0,90,3,151,3,1,0
34492,45.0,4,1,2,0,21024.0,1,0,0,20,0,73,4,-1,0,3,0
34493,51.0,0,1,1,0,-895.0,1,0,0,20,0,104,5,-1,0,3,0
34494,32.0,4,2,2,0,819.0,1,0,0,20,0,114,2,-1,0,3,1
34495,34.0,9,2,1,0,1477.0,1,0,0,20,0,233,3,-1,0,3,0
34496,48.0,7,1,1,0,-110.0,1,0,0,20,0,97,2,321,2,1,0
34497,53.0,1,1,0,0,354.0,0,0,0,20,0,416,2,-1,0,3,0
34498,33.0,10,1,0,0,574.0,1,0,0,20,0,334,2,-1,0,3,0
34499,35.0,1,2,0,0,1277.0,1,0,0,20,0,143,4,-1,0,3,0
34500,31.0,4,1,2,0,-235.0,1,0,0,20,0,546,2,-1,0,3,0
34501,34.0,1,1,1,0,745.0,1,0,0,20,0,400,5,332,4,0,0
34502,31.0,9,2,1,0,4.0,1,0,0,20,0,172,3,-1,0,3,0
34503,39.0,4,2,2,0,2357.0,1,0,0,20,0,64,3,273,1,0,0
34504,21.0,8,2,0,0,3472.0,0,0,0,20,0,66,3,-1,0,3,0
34505,45.0,7,2,1,0,1757.0,1,0,0,20,0,1010,3,326,1,1,0
34506,33.0,9,1,1,0,1968.0,1,0,0,20,0,1817,3,-1,0,3,1
34507,33.0,9,1,1,0,4790.0,1,0,0,20,0,137,1,272,2,0,0
34508,53.0,4,1,1,0,90.0,1,0,1,20,0,67,5,-1,0,3,0
34509,26.0,7,2,1,0,136.0,0,0,0,20,0,120,1,-1,0,3,1
34510,33.0,1,1,1,0,-267.0,1,0,0,20,0,1030,3,-1,0,3,1
34511,32.0,9,2,1,0,1995.0,1,0,0,20,0,121,1,-1,0,3,1
34512,34.0,4,1,2,0,1782.0,1,0,0,20,0,17,6,25,7,1,0
34513,37.0,4,2,2,0,72.0,1,1,0,20,0,885,5,150,7,0,1
34514,48.0,9,1,1,0,2111.0,0,0,0,20,0,92,1,-1,0,3,0
34515,37.0,7,1,1,0,144.0,1,0,0,20,0,724,2,-1,0,3,0
34516,38.0,4,1,2,0,7255.0,1,0,0,20,0,410,2,-1,0,3,0
34517,36.0,4,1,2,0,340.0,1,0,0,20,0,68,2,-1,0,3,0
34518,35.0,1,2,2,0,1011.0,1,0,0,20,0,36,2,349,1,0,0
34519,29.0,4,2,2,0,1170.0,0,0,0,20,0,453,1,-1,0,3,1
34520,32.0,1,1,1,0,472.0,1,0,0,20,0,58,2,342,2,0,0
34521,40.0,1,2,0,0,1530.0,1,0,0,20,0,8,3,315,1,0,0
34522,58.0,7,0,1,0,739.0,1,0,0,20,0,304,7,335,5,0,0
34523,27.0,7,2,1,0,343.0,1,0,0,20,0,282,2,320,1,1,0
34524,37.0,4,1,2,0,489.0,1,1,0,20,0,12,2,-1,0,3,0
34525,37.0,9,0,1,0,630.0,1,0,0,20,0,28,2,-1,0,3,0
34526,33.0,4,1,1,0,-14.0,1,0,0,20,0,856,3,-1,0,3,0
34527,48.0,0,2,1,0,3531.0,1,0,0,20,0,81,2,287,6,0,0
34528,53.0,5,1,1,0,352.0,1,0,1,20,0,58,5,-1,0,3,0
34529,56.0,1,0,1,0,9698.0,1,0,0,20,0,189,2,-1,0,3,0
34530,27.0,1,1,1,0,191.0,1,0,0,20,0,401,2,-1,0,3,0
34531,36.0,0,1,1,0,421.0,1,0,0,20,0,246,2,334,3,1,0
34532,33.0,1,1,0,0,1002.0,1,0,0,20,0,92,2,325,4,0,0
34533,52.0,1,1,1,0,1440.0,1,0,0,20,0,270,2,325,1,0,0
34534,45.0,7,1,0,0,2406.0,1,1,0,20,0,108,2,-1,0,3,0
34535,34.0,0,1,1,0,2984.0,1,0,0,20,0,11,3,-1,0,3,0
34536,42.0,1,1,0,0,1978.0,1,0,0,20,0,68,4,-1,0,3,0
34537,41.0,1,0,0,0,285.0,1,0,0,20,0,1272,2,-1,0,3,1
34538,42.0,1,1,0,0,636.0,1,0,0,20,0,91,2,-1,0,3,0
34539,60.0,5,1,2,0,2194.0,1,0,1,20,0,31,3,263,9,0,0
34540,39.0,7,2,1,0,0.0,1,1,0,20,0,286,4,-1,0,3,0
34541,29.0,1,0,1,0,34.0,1,0,0,20,0,87,4,-1,0,3,0
34542,39.0,1,1,1,0,535.0,1,0,0,20,0,89,3,-1,0,3,0
34543,28.0,9,1,2,0,2925.0,1,0,0,20,0,81,4,-1,0,3,0
34544,38.0,4,1,2,0,76.0,1,0,0,20,0,167,2,287,3,0,0
34545,39.0,6,2,2,0,2298.0,1,1,0,20,0,13,2,319,18,1,0
34546,35.0,1,2,1,0,218.0,1,0,0,20,0,93,4,-1,0,3,0
34547,48.0,7,1,1,0,116.0,1,0,1,20,0,70,4,-1,0,3,0
34548,28.0,9,1,2,0,161.0,1,0,0,20,0,268,2,-1,0,3,0
34549,37.0,7,1,1,0,-1006.0,1,1,0,20,0,226,2,-1,0,3,0
34550,28.0,0,1,1,0,49.0,1,0,0,20,0,17,3,-1,0,3,0
34551,49.0,4,1,2,0,603.0,1,0,0,20,0,590,3,-1,0,3,0
34552,29.0,1,1,1,0,313.0,1,0,0,20,0,172,2,343,3,1,0
34553,28.0,1,1,1,0,1687.0,1,0,0,20,0,121,2,-1,0,3,0
34554,46.0,1,1,0,0,588.0,1,0,0,20,0,249,3,237,4,0,0
34555,43.0,7,0,1,0,-287.0,1,0,0,20,0,580,4,-1,0,3,0
34556,35.0,9,2,1,0,353.0,1,0,0,20,0,8,3,-1,0,3,0
34557,33.0,4,1,1,0,4040.0,1,0,0,20,0,132,2,-1,0,3,0
34558,41.0,1,1,0,0,449.0,1,0,0,20,0,10,6,-1,0,3,0
34559,34.0,1,1,1,0,322.0,1,0,0,20,0,10,3,-1,0,3,0
34560,45.0,1,1,0,0,675.0,1,0,0,20,0,890,2,-1,0,3,0
34561,22.0,9,2,1,0,890.0,1,0,0,20,0,294,2,-1,0,3,0
34562,30.0,9,2,1,0,3313.0,1,0,1,20,0,534,3,319,3,0,0
34563,33.0,7,0,1,0,2358.0,1,0,0,20,0,529,3,-1,0,3,0
34564,38.0,9,0,2,0,304.0,1,0,0,20,0,8,2,-1,0,3,0
34565,32.0,7,2,1,0,48.0,1,0,0,20,0,8,3,-1,0,3,0
34566,36.0,0,1,1,0,162.0,1,1,0,20,0,340,2,-1,0,3,0
34567,33.0,1,1,1,0,526.0,1,0,0,20,0,198,3,-1,0,3,0
34568,48.0,10,1,1,0,3287.0,1,1,0,20,0,242,2,307,1,0,0
34569,38.0,7,1,1,0,387.0,1,0,0,20,0,10,3,-1,0,3,0
34570,37.0,9,2,1,0,442.0,1,0,0,20,0,51,4,349,1,1,0
34571,36.0,3,0,1,0,-289.0,0,0,0,20,0,400,2,-1,0,3,0
34572,40.0,4,1,2,0,384.0,0,0,0,20,0,200,3,327,2,0,0
34573,37.0,1,1,1,0,56.0,1,0,0,20,0,46,2,285,1,0,0
34574,29.0,4,2,2,0,11968.0,1,0,0,20,0,241,2,-1,0,3,0
34575,40.0,4,2,2,0,759.0,1,0,1,20,0,32,2,266,5,0,0
34576,35.0,6,1,1,0,2762.0,1,0,0,20,0,682,3,154,1,1,0
34577,45.0,7,2,1,0,303.0,1,0,0,20,0,110,3,-1,0,3,0
34578,30.0,4,2,2,0,275.0,1,0,0,20,0,52,2,-1,0,3,0
34579,34.0,9,2,2,0,482.0,1,0,0,20,0,69,3,-1,0,3,0
34580,53.0,1,1,0,0,4793.0,1,0,1,20,0,26,4,150,5,0,0
34581,34.0,1,1,1,0,0.0,1,0,0,20,0,562,2,-1,0,3,0
34582,34.0,4,0,2,0,2279.0,1,1,0,20,0,138,2,150,4,1,0
34583,55.0,0,1,1,0,499.0,1,1,0,20,0,124,4,150,1,1,0
34584,32.0,2,1,2,0,281.0,1,0,1,20,0,18,5,349,2,0,0
34585,32.0,1,1,1,0,950.0,1,1,0,20,0,219,4,-1,0,3,0
34586,36.0,4,1,2,0,0.0,1,0,0,20,0,142,3,150,3,0,0
34587,35.0,7,2,1,0,414.0,1,0,0,20,0,11,5,319,2,1,0
34588,42.0,1,1,0,0,550.0,1,0,0,20,0,76,6,-1,0,3,0
34589,31.0,0,0,1,0,-186.0,1,0,0,20,0,21,5,-1,0,3,0
34590,32.0,4,2,2,0,0.0,1,0,0,20,0,415,2,-1,0,3,0
34591,57.0,0,1,1,0,2087.0,1,0,0,20,0,140,4,343,1,0,0
34592,37.0,1,1,1,0,504.0,1,0,0,20,0,87,2,347,2,0,0
34593,34.0,1,1,0,0,15841.0,1,0,0,20,0,423,5,-1,0,3,0
34594,46.0,0,2,1,0,596.0,1,0,0,20,0,138,3,-1,0,3,0
34595,41.0,4,1,2,0,8902.0,1,0,0,20,0,16,3,249,5,0,0
34596,23.0,1,2,1,0,206.0,1,0,0,20,0,116,3,-1,0,3,0
34597,27.0,0,1,0,0,395.0,1,0,0,20,0,122,2,-1,0,3,0
34598,43.0,1,1,1,0,2374.0,0,0,0,20,0,316,2,264,2,0,0
34599,27.0,1,2,1,0,153.0,1,0,0,20,0,198,3,346,1,0,0
34600,50.0,7,1,1,0,2420.0,1,0,0,20,0,102,6,235,13,0,0
34601,43.0,1,0,1,0,590.0,1,1,0,20,0,306,2,-1,0,3,0
34602,32.0,4,1,2,0,1683.0,1,1,0,20,0,72,2,-1,0,3,0
34603,32.0,9,1,3,0,429.0,1,0,0,20,0,31,3,153,2,1,0
34604,28.0,9,1,1,0,7102.0,1,0,0,20,0,156,3,325,9,0,0
34605,35.0,9,2,1,0,2496.0,1,0,0,20,0,9,2,-1,0,3,0
34606,32.0,1,2,1,0,623.0,1,0,0,20,0,539,4,-1,0,3,0
34607,38.0,9,1,1,0,511.0,1,0,0,20,0,190,2,342,4,0,0
34608,54.0,1,1,0,0,489.0,1,1,0,20,0,280,4,287,3,1,0
34609,31.0,2,2,2,0,667.0,1,0,0,20,0,152,5,-1,0,3,0
34610,45.0,7,1,0,0,-79.0,1,0,0,20,0,59,4,348,2,0,0
34611,42.0,0,1,1,0,0.0,1,1,0,20,0,58,4,-1,0,3,0
34612,29.0,7,2,1,0,3331.0,1,0,0,20,0,13,4,327,2,0,0
34613,30.0,7,2,1,0,20.0,1,0,0,20,0,404,6,340,1,0,0
34614,39.0,8,2,2,0,1107.0,1,0,1,20,0,407,4,-1,0,3,0
34615,55.0,7,1,1,0,617.0,1,0,0,20,0,529,3,-1,0,3,0
34616,48.0,7,1,1,0,515.0,1,0,1,20,0,7,5,-1,0,3,0
34617,42.0,4,0,1,0,317.0,1,0,0,20,0,136,3,-1,0,3,0
34618,46.0,1,1,0,0,2904.0,0,0,0,20,0,277,2,-1,0,3,0
34619,35.0,1,1,1,0,1257.0,1,0,0,20,0,93,3,329,7,0,0
34620,51.0,4,1,1,0,563.0,1,0,0,20,0,23,6,-1,0,3,0
34621,32.0,9,2,2,0,705.0,1,0,0,20,0,20,4,-1,0,3,0
34622,37.0,9,2,1,0,1012.0,1,0,0,20,0,218,4,-1,0,3,0
34623,34.0,4,2,2,0,6707.0,1,0,0,20,0,16,3,154,4,1,0
34624,42.0,1,1,1,0,-150.0,1,0,0,20,0,233,3,-1,0,3,0
34625,32.0,7,1,1,0,-632.0,1,1,0,20,0,18,5,-1,0,3,0
34626,56.0,1,1,0,0,6677.0,1,0,1,20,0,197,4,-1,0,3,0
34627,51.0,1,1,0,0,2832.0,1,0,0,20,0,122,4,238,12,1,0
34628,37.0,1,2,1,0,2390.0,1,0,0,20,0,20,2,335,12,0,0
34629,34.0,7,1,1,0,409.0,1,0,0,20,0,104,4,-1,0,3,0
34630,39.0,1,1,3,0,621.0,1,0,0,20,0,1333,5,-1,0,3,1
34631,35.0,1,1,1,0,731.0,1,0,0,20,0,179,2,-1,0,3,0
34632,48.0,0,0,1,0,4.0,1,0,0,20,0,7,5,318,10,1,0
34633,46.0,2,1,1,0,131.0,1,0,0,20,0,69,2,-1,0,3,0
34634,44.0,4,2,1,0,109.0,1,0,0,20,0,101,4,328,3,0,0
34635,34.0,7,1,1,0,790.0,1,0,0,20,0,579,2,350,1,0,0
34636,36.0,7,1,1,0,924.0,1,1,0,20,0,173,4,-1,0,3,0
34637,35.0,2,1,2,0,129.0,1,0,0,20,0,231,3,151,5,1,0
34638,38.0,4,1,1,0,336.0,1,0,0,20,0,259,3,-1,0,3,0
34639,46.0,9,1,3,0,605.0,1,0,0,20,0,780,2,-1,0,3,0
34640,47.0,7,1,1,0,306.0,1,0,0,20,0,20,2,-1,0,3,0
34641,34.0,4,1,2,0,577.0,1,0,0,20,0,243,2,153,1,0,0
34642,29.0,7,1,1,0,0.0,1,1,0,20,0,204,3,-1,0,3,0
34643,29.0,1,1,1,0,3007.0,1,0,0,20,0,19,5,-1,0,3,0
34644,45.0,9,1,0,0,-63.0,1,0,0,20,0,847,5,-1,0,3,0
34645,33.0,9,2,1,0,641.0,1,1,0,20,0,242,3,-1,0,3,0
34646,44.0,7,1,1,0,634.0,1,0,0,20,0,226,2,-1,0,3,0
34647,48.0,0,2,1,0,-874.0,1,0,0,20,0,243,2,151,7,1,0
34648,28.0,9,2,2,0,230.0,1,0,0,20,0,505,3,-1,0,3,0
34649,33.0,0,1,1,0,1158.0,1,0,0,20,0,25,2,-1,0,3,0
34650,38.0,7,0,0,0,0.0,1,0,0,20,0,355,3,151,3,0,0
34651,41.0,1,1,1,0,1384.0,1,0,0,20,0,106,4,340,4,2,0
34652,35.0,9,1,1,0,257.0,1,1,0,20,0,307,4,-1,0,3,0
34653,29.0,1,1,1,0,457.0,1,0,0,20,0,72,3,341,1,1,0
34654,47.0,0,1,1,0,1265.0,1,1,0,20,0,250,2,-1,0,3,0
34655,33.0,0,2,1,0,1590.0,1,0,0,20,0,18,4,334,1,1,0
34656,38.0,4,2,2,0,7303.0,1,0,0,20,0,164,6,-1,0,3,0
34657,52.0,0,0,1,0,725.0,1,0,0,20,0,57,3,325,1,1,0
34658,29.0,0,1,0,0,131.0,1,0,0,20,0,353,4,-1,0,3,0
34659,33.0,1,2,1,0,2202.0,1,0,0,20,0,372,2,-1,0,3,0
34660,33.0,9,1,1,0,6947.0,1,0,0,20,0,250,2,-1,0,3,0
34661,37.0,4,0,1,0,1448.0,1,0,0,20,0,196,2,283,2,0,0
34662,33.0,0,0,2,0,1586.0,0,0,0,20,0,39,4,-1,0,3,0
34663,36.0,2,1,2,0,-502.0,1,0,0,20,0,22,4,-1,0,3,0
34664,50.0,1,1,0,0,3924.0,1,0,0,20,0,122,2,-1,0,3,0
34665,35.0,1,1,1,0,1454.0,1,0,1,20,0,19,6,-1,0,3,0
34666,37.0,7,1,1,0,47.0,1,0,0,20,0,554,3,-1,0,3,0
34667,34.0,7,1,1,0,305.0,1,0,0,20,0,212,2,-1,0,3,0
34668,43.0,1,1,1,0,514.0,1,1,0,20,0,34,2,-1,0,3,0
34669,35.0,1,1,1,0,407.0,1,0,0,20,0,12,6,-1,0,3,0
34670,42.0,4,1,2,0,1686.0,1,1,0,20,0,522,4,-1,0,3,0
34671,32.0,4,1,2,0,268.0,1,1,0,20,0,106,3,-1,0,3,0
34672,26.0,8,2,2,0,5169.0,1,0,0,20,0,639,2,-1,0,3,0
34673,37.0,1,1,1,0,-129.0,1,0,0,20,0,123,4,328,1,1,0
34674,34.0,7,1,1,0,1553.0,1,0,0,20,0,6,6,328,8,0,0
34675,27.0,1,2,0,0,497.0,1,0,0,20,0,255,2,272,1,1,0
34676,36.0,6,2,1,0,245.0,1,0,0,20,0,8,2,-1,0,3,0
34677,34.0,4,2,2,0,151.0,1,0,0,20,0,7,4,-1,0,3,0
34678,40.0,1,1,0,0,2129.0,1,0,0,20,0,1156,3,-1,0,3,0
34679,38.0,9,1,2,0,472.0,1,0,0,20,0,178,5,326,3,0,0
34680,58.0,4,1,1,0,1112.0,1,0,1,20,0,21,3,-1,0,3,0
34681,38.0,7,1,1,0,2669.0,1,0,0,20,0,208,2,-1,0,3,0
34682,55.0,0,2,1,0,2359.0,1,0,1,20,0,43,3,-1,0,3,0
34683,32.0,1,1,1,0,419.0,1,0,0,20,0,122,3,325,2,0,0
34684,35.0,9,1,1,0,1364.0,1,1,0,20,0,25,2,-1,0,3,0
34685,39.0,1,1,0,0,143.0,1,0,0,20,0,6,2,348,1,1,0
34686,38.0,4,2,2,0,8669.0,1,0,1,20,0,5,3,150,6,0,0
34687,28.0,1,1,0,0,254.0,1,0,0,20,0,149,2,-1,0,3,0
34688,34.0,9,1,1,0,4248.0,1,0,0,20,0,627,5,-1,0,3,0
34689,24.0,8,2,1,0,597.0,1,0,0,20,0,943,3,-1,0,3,1
34690,36.0,1,2,1,0,459.0,1,1,0,20,0,305,2,-1,0,3,0
34691,35.0,9,2,1,0,966.0,0,0,0,21,0,71,2,-1,0,3,0
34692,37.0,1,0,1,0,0.0,1,0,0,21,0,146,4,-1,0,3,1
34693,35.0,4,2,2,0,1750.0,1,0,0,21,0,333,3,-1,0,3,1
34694,26.0,8,2,2,0,10086.0,0,0,0,21,0,110,2,-1,0,3,1
34695,57.0,4,1,0,0,6900.0,0,0,0,21,0,159,2,-1,0,3,0
34696,30.0,9,2,2,0,411.0,0,0,0,21,0,142,1,-1,0,3,0
34697,27.0,0,2,2,0,832.0,0,0,0,21,0,336,1,-1,0,3,0
34698,29.0,9,2,1,0,3466.0,0,0,0,21,0,274,1,-1,0,3,1
34699,63.0,5,1,3,0,2193.0,0,0,1,21,0,1348,4,-1,0,3,1
34700,95.0,5,0,0,0,2282.0,0,0,1,21,0,207,17,-1,0,3,1
34701,65.0,5,1,2,0,1973.0,0,0,1,21,0,396,3,-1,0,3,1
34702,37.0,0,1,1,0,749.0,0,0,0,21,0,219,1,-1,0,3,0
34703,55.0,1,1,0,0,3873.0,0,0,1,21,0,222,1,-1,0,3,0
34704,59.0,9,1,1,0,10925.0,0,0,0,21,0,100,1,-1,0,3,1
34705,35.0,4,2,2,0,704.0,0,0,0,21,0,164,1,-1,0,3,1
34706,32.0,4,2,2,0,462.0,0,0,0,21,0,252,1,-1,0,3,0
34707,74.0,5,1,1,0,9480.0,0,0,0,21,0,211,1,-1,0,3,1
34708,56.0,10,1,0,0,3391.0,0,0,0,21,0,243,1,-1,0,3,1
34709,58.0,0,1,1,0,310.0,1,1,0,21,0,75,1,-1,0,3,0
34710,34.0,7,1,1,0,0.0,1,0,0,21,0,95,1,-1,0,3,0
34711,71.0,5,1,2,0,1486.0,0,0,1,21,0,110,3,-1,0,3,0
34712,37.0,4,1,2,0,585.0,1,0,0,21,0,47,2,-1,0,3,0
34713,59.0,5,1,1,0,1080.0,0,0,0,21,0,645,2,-1,0,3,0
34714,26.0,8,2,2,0,1134.0,0,0,0,21,0,464,4,-1,0,3,1
34715,46.0,4,0,2,0,4629.0,0,0,0,21,0,446,1,-1,0,3,0
34716,30.0,1,2,3,0,6281.0,0,0,0,21,0,149,2,-1,0,3,1
34717,29.0,6,1,1,0,123.0,0,1,0,21,0,158,2,181,1,2,1
34718,67.0,5,2,2,0,2144.0,0,0,1,21,0,847,2,-1,0,3,1
34719,31.0,4,2,2,0,354.0,0,0,0,21,0,242,2,-1,0,3,1
34720,78.0,5,1,0,0,8556.0,0,0,1,21,0,137,2,-1,0,3,1
34721,45.0,11,0,3,0,0.0,0,0,0,21,0,278,3,-1,0,3,1
34722,29.0,1,2,1,0,2.0,1,1,0,21,0,379,5,-1,0,3,1
34723,39.0,0,1,2,0,1108.0,0,0,0,21,0,204,1,-1,0,3,1
34724,45.0,4,1,2,0,212.0,0,0,0,21,0,65,2,-1,0,3,1
34725,37.0,4,1,2,0,4174.0,0,0,0,22,0,183,5,-1,0,3,0
34726,63.0,0,1,1,0,-40.0,0,0,0,22,0,99,3,-1,0,3,0
34727,30.0,8,2,0,0,1527.0,0,0,1,22,0,94,7,-1,0,3,0
34728,39.0,0,2,1,0,720.0,1,0,1,22,0,154,8,14,5,1,0
34729,44.0,9,2,3,0,509.0,0,0,0,22,0,71,7,-1,0,3,0
34730,71.0,5,0,2,0,780.0,0,0,1,22,0,220,1,-1,0,3,0
34731,29.0,4,1,2,0,482.0,0,0,0,22,0,79,1,-1,0,3,0
34732,66.0,1,1,0,0,2552.0,0,0,1,22,0,186,4,-1,0,3,0
34733,31.0,4,1,2,0,2984.0,0,0,0,22,0,343,5,-1,0,3,0
34734,45.0,9,1,2,0,5110.0,0,0,0,22,0,341,2,-1,0,3,1
34735,32.0,4,2,2,0,10281.0,0,0,0,22,0,400,1,-1,0,3,1
34736,36.0,8,2,1,0,17.0,0,0,0,22,0,621,1,-1,0,3,1
34737,41.0,11,2,3,0,942.0,0,0,0,22,0,219,1,-1,0,3,1
34738,38.0,9,1,1,0,0.0,1,0,0,22,0,315,1,-1,0,3,1
34739,34.0,4,1,2,0,136.0,1,0,0,22,0,156,1,-1,0,3,0
34740,41.0,4,0,2,0,1757.0,0,0,0,22,0,314,1,239,13,0,1
34741,64.0,9,1,2,0,826.0,0,0,1,22,0,101,1,-1,0,3,0
34742,64.0,4,1,2,0,679.0,0,0,1,22,0,135,3,-1,0,3,0
34743,32.0,9,2,2,0,5514.0,0,0,0,22,0,319,1,182,1,2,1
34744,69.0,3,1,0,0,1080.0,0,0,0,22,0,164,2,-1,0,3,0
34745,33.0,0,1,2,0,882.0,0,0,0,22,0,104,1,183,4,0,1
34746,39.0,7,1,1,0,1442.0,0,0,0,22,0,70,3,-1,0,3,0
34747,30.0,7,1,2,0,81.0,0,0,0,22,0,145,1,-1,0,3,1
34748,65.0,5,1,0,0,276.0,0,0,0,22,0,229,1,-1,0,3,1
34749,45.0,0,0,0,0,429.0,1,0,0,22,0,147,1,181,1,2,1
34750,42.0,6,1,2,0,10072.0,0,0,0,22,0,102,1,-1,0,3,0
34751,66.0,5,1,2,0,2262.0,0,0,0,22,0,155,1,-1,0,3,0
34752,75.0,5,1,2,0,2991.0,0,0,0,22,0,240,1,-1,0,3,1
34753,75.0,0,1,3,0,1093.0,0,0,0,22,0,369,1,-1,0,3,0
34754,65.0,4,0,2,0,90.0,1,0,0,22,0,416,1,-1,0,3,1
34755,53.0,4,1,2,0,3754.0,0,0,0,22,0,307,1,278,2,0,1
34756,40.0,4,1,0,0,395.0,1,0,0,22,0,232,4,-1,0,3,1
34757,69.0,5,0,2,0,247.0,0,0,0,22,0,138,2,-1,0,3,1
34758,27.0,1,2,1,0,3792.0,0,0,0,22,0,279,2,-1,0,3,1
34759,52.0,0,1,1,0,0.0,0,0,0,22,0,91,2,275,1,0,0
34760,31.0,0,2,2,0,676.0,1,0,0,22,0,124,2,343,2,1,1
34761,25.0,8,2,1,0,8.0,0,0,0,22,0,107,2,-1,0,3,1
34762,34.0,4,1,2,0,0.0,0,0,0,22,0,176,1,-1,0,3,0
34763,30.0,0,2,1,0,40.0,0,0,0,22,0,382,2,-1,0,3,0
34764,31.0,6,2,2,0,1734.0,0,0,0,22,0,116,4,-1,0,3,0
34765,37.0,9,1,1,0,0.0,1,0,0,22,0,1288,3,-1,0,3,1
34766,32.0,4,2,2,0,2069.0,0,0,0,22,0,545,1,-1,0,3,1
34767,82.0,5,1,3,0,211.0,0,0,1,22,0,195,3,-1,0,3,0
34768,53.0,5,1,1,0,665.0,1,0,0,22,0,371,2,-1,0,3,1
34769,45.0,4,1,2,0,506.0,0,0,0,23,0,229,2,-1,0,3,1
34770,45.0,10,1,1,0,383.0,0,0,0,23,0,293,1,-1,0,3,0
34771,35.0,4,1,2,0,8.0,0,0,0,23,0,93,3,-1,0,3,1
34772,53.0,0,2,1,0,1958.0,0,0,1,23,0,164,4,-1,0,3,0
34773,32.0,1,2,1,0,228.0,0,0,1,23,0,67,3,-1,0,3,0
34774,52.0,4,1,1,0,5193.0,0,0,0,23,0,477,2,-1,0,3,0
34775,19.0,8,2,0,0,1247.0,0,0,0,23,0,94,1,-1,0,3,0
34776,74.0,5,1,0,0,670.0,0,0,0,23,0,266,5,-1,0,3,1
34777,37.0,4,1,2,0,0.0,1,0,0,23,0,242,5,153,7,0,1
34778,81.0,5,1,0,0,122.0,0,0,1,23,0,201,1,-1,0,3,0
34779,29.0,6,1,2,0,246.0,0,0,0,23,0,90,14,-1,0,3,0
34780,59.0,1,1,0,0,1939.0,0,0,0,23,0,172,1,-1,0,3,1
34781,76.0,4,1,3,0,1780.0,1,0,1,23,0,413,3,-1,0,3,1
34782,39.0,0,1,2,0,722.0,0,0,1,23,0,141,1,-1,0,3,0
34783,22.0,0,2,1,0,61.0,0,0,0,23,0,117,1,-1,0,3,0
34784,25.0,1,2,1,0,0.0,0,0,0,23,0,163,1,-1,0,3,1
34785,62.0,10,1,1,0,1625.0,0,0,1,23,0,155,1,-1,0,3,0
34786,27.0,7,2,1,0,955.0,0,0,0,23,0,206,1,-1,0,3,1
34787,39.0,0,1,1,0,732.0,0,0,0,23,0,522,4,-1,0,3,1
34788,32.0,0,2,1,0,314.0,0,1,0,23,0,91,4,156,1,1,0
34789,24.0,7,2,3,0,2022.0,0,0,0,23,0,159,4,-1,0,3,1
34790,19.0,8,2,1,0,96.0,0,0,0,23,0,106,3,-1,0,3,0
34791,28.0,1,2,2,0,4099.0,0,0,0,23,0,116,4,-1,0,3,1
34792,67.0,5,2,2,0,3377.0,0,0,1,23,0,77,2,-1,0,3,0
34793,30.0,0,1,1,0,482.0,0,0,0,23,0,86,1,-1,0,3,0
34794,51.0,4,1,2,0,4917.0,0,0,0,23,0,113,1,-1,0,3,1
34795,66.0,5,1,0,0,2883.0,0,0,0,23,0,158,1,-1,0,3,1
34796,28.0,10,2,0,0,1374.0,0,0,0,23,0,203,4,-1,0,3,1
34797,49.0,4,2,2,0,493.0,0,0,0,23,0,191,1,-1,0,3,0
34798,34.0,9,2,2,0,144.0,1,1,0,23,0,115,16,-1,0,3,0
34799,29.0,4,2,2,0,224.0,1,0,0,24,0,65,2,81,3,0,1
34800,43.0,0,1,1,0,-169.0,1,0,0,24,0,219,1,-1,0,3,0
34801,46.0,7,2,3,0,454.0,0,0,0,24,0,155,9,-1,0,3,0
34802,33.0,7,2,2,0,692.0,0,0,0,24,0,86,1,-1,0,3,0
34803,30.0,4,2,2,0,398.0,0,0,0,24,0,235,2,-1,0,3,1
34804,72.0,5,1,0,0,763.0,0,0,0,24,0,384,2,-1,0,3,1
